Recipient,Token Allocated
3343,17563.87
1958,17859.08
4179,17163.63
4227,17639.1
5245,17521.3
1885,17102.61
4168,29132.68
2952,15432.1
4243,15329.91
3438,15403.72
1009,15687.58
1720,17261.56
1721,17261.56
1722,17261.56
3400,15794.02
4496,31829.33
2196,33631.83
6281,33646.02
2782,32751.87
8773,30560.49
1665,36725.88
3258,34625.33
6342,34656.56
4167,37248.18
5196,15836.6
5192,15836.6
2892,30779.06
3542,16334.77
4025,16313.48
2076,16612.95
2326,16198.52
5545,30807.45
5219,16188.58
1333,16099.17
5488,16347.55
4050,18739.04
6558,18739.04
2332,15183.73
4742,32652.52
5246,32871.09
1913,32479.37
1522,17976.89
1941,17799.48
4783,18026.56
4476,18026.56
3869,15576.87
4908,18026.56
4215,18047.85
5536,18047.85
4935,18047.85
1681,18047.85
5150,18026.56
5668,18040.76
3018,18043.59
5041,18036.5
3122,18036.5
3626,15406.55
5729,18054.95
2122,18047.85
4116,18040.76
1766,17403.5
2989,17396.4
2652,17382.21
5493,15843.69
5716,18026.56
5146,14366.22
1136,37236.82
3580,37163.02
2837,37194.24
6006,37236.82
1189,37236.82
5650,37444.04
5860,37444.04
6335,37444.04
7814,37387.27
5199,37429.85
4735,37387.27
5871,37478.1
4942,18026.56
4513,18026.56
5153,18047.85
5034,18026.56
2337,15769.9
5686,15410.81
1666,16510.77
6112,17637.68
4860,18026.56
3004,18026.56
4488,18040.76
3017,18054.95
2858,36952.97
2859,36952.97
3576,36952.97
3348,36967.16
3913,36967.16
4886,18054.95
1967,18047.85
3846,37012.58
6548,36544.21
5701,15500.23
5149,18026.56
5516,18026.56
2152,18054.95
5473,15843.69
4928,15815.31
5444,15829.5
3502,32045.06
5720,31502.9
2590,16618.63
5669,18040.76
5609,18026.56
5590,17548.26
5156,16527.8
5340,15843.69
3213,16656.95
5410,15843.69
2939,15843.69
2940,15843.69
3264,15836.6
5100,18047.85
4610,18054.95
3821,16953.58
3822,16953.58
3975,16981.96
3426,30835.83
2494,30537.78
5258,15843.69
5048,25130.29
2921,16219.81
1758,15149.66
3767,15904.73
3302,16075.04
4548,15843.69
6707,14939.61
4160,16184.32
5309,15843.69
909,16729.33
2120,15417.91
1753,18624.08
4027,18236.62
1159,18739.04
2421,18076.24
2004,17609.29
4843,43376.5
4140,18412.61
2839,18739.04
2984,18712.08
4075,18232.36
6104,17338.21
4870,15836.6
5417,15843.69
4100,15410.81
5467,15843.69
5482,15836.6
3451,15020.51
3524,16297.87
1520,33634.67
4020,15801.12
4696,27940.48
8544,18079.07
2832,18666.66
3646,18482.15
6531,18280.61
4387,18739.04
901,18509.12
3128,18739.04
5039,17478.72
6352,16774.75
1560,17549.68
4232,15389.53
2294,17431.88
1841,31616.44
1109,16466.76
5190,16445.48
3763,34855.26
2032,15495.97
4690,15417.91
6405,15417.91
4433,15389.53
2922,16422.77
6230,18022.3
2061,17539.74
2063,17539.74
2066,17539.74
4095,17376.53
4900,17525.56
3747,15432.1
2713,31758.37
1689,34744.55
4425,15077.28
3403,36615.17
4590,36785.49
5929,15410.81
2765,14651.5
1298,17908.76
3474,17957.02
3067,15772.73
5887,17437.56
4467,15511.59
6648,16395.8
3680,16138.91
3522,15768.48
5857,15410.81
4508,15585.38
5068,15521.52
4131,16925.19
1836,35130.6
4526,34798.48
1219,16922.36
3866,16282.25
5205,17514.2
1929,17416.27
2870,17416.27
6667,17386.47
1364,17179.25
5998,17393.56
1687,17162.21
4097,17423.37
4151,17088.42
3006,17184.93
1266,34682.1
1131,30779.06
5904,15410.81
1244,15311.47
3651,16155.94
2634,16262.38
3281,17908.76
3534,17908.76
2733,15470.43
3657,16539.15
5783,14367.64
6620,15629.39
2773,15389.53
3158,15410.81
2073,33007.34
6462,33881.62
1497,36754.26
4481,16141.75
1078,23923.71
4113,18707.82
4528,18608.47
3102,18736.21
5193,31460.32
6740,32175.64
1882,15396.62
2188,17163.63
2189,17163.63
2184,30807.45
3562,15786.92
3857,32601.43
2260,35451.36
6511,36419.31
3185,34023.55
2911,30580.36
8165,15440.62
6135,15714.54
2156,15410.81
5102,15897.63
5806,15815.31
1391,34418.12
6703,34611.14
2653,16908.17
3056,17630.58
5117,32039.39
5618,31806.62
4257,32482.21
3119,15473.26
2635,36419.31
5285,37478.1
4934,37478.1
2227,36830.91
3880,16496.57
5210,18739.04
1284,33401.9
6419,33458.68
3505,33160.63
3924,34821.19
4074,32854.06
1558,34832.55
5745,15434.94
4904,15434.94
5834,15463.33
2673,15337.01
5688,15653.51
4718,15660.61
2220,15747.18
5710,15740.09
1345,15417.91
1548,15820.99
3147,33611.96
2373,16524.95
2433,16489.48
1521,35559.22
2671,15332.75
4136,31905.97
5596,15610.94
4259,16398.64
1433,15713.12
4596,31483.03
3033,17177.83
3034,17177.83
6299,30341.92
3382,15389.53
2217,16524.95
5853,15917.5
6435,16886.88
1713,15887.7
4591,15576.87
5164,31466
6761,30787.58
2489,17170.73
4285,16153.1
2758,16188.58
5321,15403.72
6796,15297.27
2265,15460.49
3563,15741.51
4314,15762.8
3799,16070.78
2860,30551.97
6196,15748.61
6198,15748.61
6199,15748.61
4258,16151.68
3181,16595.92
3409,16695.27
2999,16181.49
5111,16138.91
5627,16752.04
3189,15520.1
4790,15618.03
1711,15020.51
6486,15971.43
6551,15410.81
1211,17047.26
4654,35346.33
1775,18652.47
1514,35346.33
2471,35346.33
3968,15769.9
1820,16979.13
1683,18093.27
2400,17507.1
4441,16794.62
6589,17768.25
3377,16744.94
4925,16131.81
2600,17986.82
1208,17376.53
1215,16791.78
3471,18137.27
6387,17369.43
2162,17546.85
5522,31037.37
2075,33339.46
6287,14938.19
2898,30926.67
3240,30509.39
4759,31798.11
6810,16106.26
4159,15934.53
2406,15918.92
3957,16505.09
7596,17111.12
2913,16360.32
1872,16373.09
1500,33234.43
2916,18286.29
3015,18314.68
6437,18216.75
5636,18223.84
5776,18223.84
2575,18104.62
3226,18104.62
2833,17309.82
3157,18286.29
6652,15439.2
4617,15382.43
6626,31304.2
3689,32689.42
5946,16557.6
5968,18029.4
4823,16163.03
2567,15190.82
2412,35349.17
3269,34892.16
2242,34701.97
2403,35391.75
2525,34122.9
3337,34758.74
4697,16018.27
5514,17637.68
4785,30367.47
5182,32221.06
1576,33705.63
6538,33663.05
6249,34261.99
6251,34386.89
2115,15649.25
2097,17467.36
3797,15425.01
1898,31352.45
4611,17227.51
6047,16441.22
5004,17111.12
1463,15864.98
4709,15453.39
1024,30821.64
6128,17697.29
1504,15669.12
3882,34418.12
3187,15099.99
4707,15725.89
1166,34815.52
4009,35122.08
1289,34883.64
3946,34290.38
6429,34537.34
2194,35405.94
4803,34937.58
6688,34645.2
6354,34994.35
6749,34994.35
2697,35167.5
4163,16432.7
906,16172.97
1206,14723.88
2030,17551.1
6369,16547.67
1668,16354.64
2535,17119.64
5624,16926.61
2338,16632.82
1877,17778.19
3901,17870.44
2223,17671.74
1468,17643.36
6547,17528.39
4700,17739.86
1235,17771.09
4834,17870.44
3044,17512.78
3506,31060.08
5832,31502.9
5762,31346.77
5641,18439.57
1102,31599.41
930,17149.45
926,17149.45
929,17149.45
7679,13405.36
1045,16320.58
4203,15389.53
2013,16533.47
4524,16547.67
4556,15632.22
1374,32607.1
1316,36212.1
1515,33174.82
3961,17877.54
4264,17309.82
3603,17383.62
2835,17536.91
5672,17891.73
5799,17460.27
2871,17316.92
2958,17884.63
7340,17326.85
1324,16986.23
4734,17295.63
2048,17778.19
6095,17680.26
3815,17568.13
6440,17680.26
2627,17863.34
2205,15009.15
4641,15297.27
4392,15205.01
4378,32890.96
4379,32890.96
4380,32890.96
4381,32890.96
4383,32890.96
3203,16090.65
4976,30821.64
5315,16591.66
5791,16854.23
6598,16970.61
3644,17257.31
1394,15134.05
2930,15975.69
1931,16246.77
6772,16466.76
6773,16466.76
3290,17593.68
2436,16928.04
4957,17671.74
6412,17694.45
5211,17884.63
3759,17528.39
3832,17778.19
4359,17756.9
4018,17778.19
1777,17697.29
5358,17211.89
1933,17808
4744,17778.19
8547,17711.48
6610,17507.1
2731,17399.24
2732,17399.24
5202,17778.19
2798,17421.95
2804,17785.28
1069,17643.36
5640,17517.04
5894,17301.3
3345,17535.49
1569,17393.56
1884,17393.56
6211,17778.19
2000,17650.45
3722,17569.55
6425,17596.52
3934,17569.55
3984,17399.24
2594,17756.9
4189,17739.86
4190,17739.86
2834,17280.02
3222,17370.85
3707,15389.53
6478,15652.09
5765,15673.38
3424,16482.37
937,16598.76
2377,16269.49
2861,17319.76
4517,16993.32
2648,15593.9
4368,15349.78
7553,17092.67
2814,35261.17
5960,35232.79
3115,35289.56
1608,30665.52
2879,15403.72
2222,15451.97
2361,30801.77
3567,30739.32
6053,34886.48
1846,32368.66
4012,15670.55
2725,33123.72
4466,17189.18
1146,17429.04
5161,15673.38
1046,17907.35
4217,17095.51
7029,15737.25
2998,14133.45
6466,15652.09
5805,15588.23
5237,16473.86
6315,15916.08
3172,14282.48
4918,16977.71
2215,16659.79
1570,33793.63
1606,31863.4
8468,15467.58
982,16222.65
3104,15344.11
4982,16645.6
4694,16916.68
1035,17007.51
1139,17365.18
5476,16262.38
4813,15395.2
2005,17027.38
4028,16864.16
2310,16113.36
4772,15637.9
2963,16625.73
5736,15403.72
6455,17169.32
5056,17589.42
6183,16666.88
3532,16986.23
2018,16581.72
2082,18070.56
2277,18388.48
2657,18117.4
1402,18001.02
4832,16248.2
3228,18333.13
3262,18409.77
2507,18445.25
3838,17825.03
2928,18111.72
6246,16446.89
3745,16418.51
6518,15013.41
4202,29359.77
2821,16184.32
2545,16615.79
6552,15859.31
1438,32195.51
1719,29970.06
4983,16784.69
6083,17233.18
1111,30821.64
4292,15389.53
3761,30722.29
1061,16979.13
5925,16823
1768,31937.2
1417,18077.66
4060,17667.48
2267,18133.01
6777,17109.7
5655,15752.87
5679,15803.95
8542,16459.67
2597,17177.83
5032,16322
2598,17177.83
3486,16235.42
4158,17492.91
4414,32255.12
6284,31937.2
6301,31752.69
3743,16776.17
2815,16779.01
5452,16453.99
6110,16461.09
990,16950.74
8163,15440.62
1225,31403.55
6022,34457.86
6023,34457.86
6709,34486.24
1664,34120.06
2501,15633.64
7554,35882.82
5206,35882.82
2182,35641.54
1838,35826.05
6081,35882.82
4037,35627.35
2829,31798.11
4310,35627.35
3180,35868.63
3525,35826.05
1934,35882.82
5717,35868.63
5999,35868.63
8527,32907.99
4459,36109.91
2145,17955.6
5051,17962.7
1912,17834.96
2667,35897.01
4905,17820.77
1297,17644.78
4951,17842.05
6629,35911.21
1430,18006.69
995,17978.31
2446,17359.49
6280,17166.48
6293,17138.09
2428,16865.59
3942,17199.12
3458,17257.31
4291,17085.57
5230,15328.49
2948,15082.96
5208,17637.68
4612,17227.51
1944,35289.56
7552,17139.51
1771,17508.52
1673,17522.71
3848,23923.71
2720,18531.83
5885,32791.61
6708,30537.78
6019,16103.43
3059,32079.13
1426,16273.74
2321,16641.34
5018,16725.07
5657,17018.87
4671,16999
1108,16343.28
4773,18453.77
6812,16182.91
5469,17595.1
5948,16529.21
2656,17992.5
3231,36734.39
3353,31190.65
4126,32252.28
3652,32998.83
4079,32107.51
4083,32107.51
5939,16652.69
3331,17302.72
3523,17878.95
2625,16841.46
2806,16683.91
4071,16964.94
5480,32141.58
6670,30821.64
1491,16021.11
8794,16004.07
3346,35354.85
1380,15741.51
918,16675.4
5464,36527.18
1807,34792.81
1450,32348.79
3232,15945.88
1990,35797.66
5118,37114.76
2325,36510.15
4523,37060.83
4862,37092.06
4240,15389.53
5379,17282.86
5383,17742.71
5384,17742.71
5390,17742.71
5392,17742.71
1658,17487.23
5722,17220.4
2461,16851.39
6101,17561.04
3154,17644.78
5147,17501.43
3685,16686.76
1528,17651.87
4618,17623.49
4405,16960.68
2168,17424.78
2678,17538.33
2934,17424.78
3021,17742.71
6631,17417.69
4090,17742.71
1026,16862.75
6265,17004.68
6269,17004.68
5947,16648.43
1073,16392.96
1475,16576.05
2204,18665.24
2750,18665.24
2893,18551.7
4138,44662.38
4384,18686.53
5416,18636.85
6233,18734.79
6259,18113.14
2206,18267.84
2266,18387.06
2378,18523.31
2946,18739.04
3606,18739.04
4485,18739.04
4486,18739.04
4755,18739.04
1015,34838.23
1025,34818.35
1048,30214.18
1086,30551.97
1091,30793.25
1127,31633.47
1156,34852.42
1205,30821.64
1232,30807.45
1245,30324.89
1249,30779.06
1250,30779.06
1268,31173.62
1278,32743.35
1311,31863.4
1338,34639.52
1348,30779.06
1350,36141.13
1352,36141.13
1377,30699.58
1378,30699.58
1400,29799.75
1406,32144.42
1422,33688.6
1440,30722.29
1452,29822.46
1461,31176.46
1470,30835.83
1480,30821.64
1487,31633.47
1493,31928.68
1496,36904.71
1508,30665.52
1539,32263.64
1557,30807.45
1565,30793.25
1580,34355.67
1584,34355.67
1586,34355.67
1591,34355.67
1618,29842.33
1669,32121.71
1680,30594.55
1756,31965.58
1812,30779.06
1817,30875.57
1825,30307.86
1826,30324.89
1830,34523.14
1851,30779.06
1906,31272.97
1950,30821.64
1957,33200.37
1983,31219.04
1994,31142.4
2016,30580.36
2067,32947.73
2104,31193.49
2110,30665.52
2143,32885.28
2246,32746.19
2255,30969.24
2272,30367.47
2279,31525.61
2343,30779.06
2350,30603.07
2357,30912.47
2359,30779.06
2382,35232.79
2407,33461.51
2439,31386.51
2441,31386.51
2452,34100.19
2464,34511.79
2480,34528.82
2496,34349.99
2508,33569.38
2515,33277.01
2517,34750.23
2529,37478.1
2551,30779.06
2552,30779.06
2557,30779.06
2558,30779.06
2563,30835.83
2570,31528.44
2571,31755.53
2573,31528.44
2576,30807.45
2579,30821.64
2615,31341.1
2631,30821.64
2654,29927.49
2661,30779.06
2676,29998.45
2690,30140.38
2714,31783.92
2724,29405.19
2745,31483.03
2769,32206.86
2799,32961.93
2802,30821.64
2824,31318.39
2828,28777.86
2848,30807.45
2897,31937.2
2937,30336.24
2954,31562.51
2964,31908.81
3007,30821.64
3061,30481.01
3065,30688.22
3140,33753.89
3155,28425.88
3179,30779.06
3242,32890.96
3296,31752.69
3307,30580.36
3310,31539.8
3335,30821.64
3344,30551.97
3356,30551.97
3390,33873.11
3404,30483.85
3406,31483.03
3411,37358.88
3415,30835.83
3417,29487.51
3429,30708.09
3441,37302.11
3491,29856.52
3521,32192.67
3539,32865.41
3547,30835.83
3574,34463.53
3584,34832.55
3607,30401.53
3623,30265.28
3637,30835.83
3643,31275.81
3660,30821.64
3665,32976.12
3666,29246.23
3671,30779.06
3697,30807.45
3708,28678.51
3725,31735.66
3728,34355.67
3729,34355.67
3730,34355.67
3731,34355.67
3733,34355.67
3735,34355.67
3762,34199.55
3779,30060.9
3794,30821.64
3807,31406.38
3856,35232.79
3873,30835.83
3889,30864.22
3951,37373.07
3952,37478.1
3988,32976.12
4005,33850.4
4031,31483.03
4042,31539.8
4043,31539.8
4044,31539.8
4066,30835.83
4091,32720.65
4096,30594.55
4120,32995.99
4178,32124.55
4183,32907.99
4188,30367.47
4191,30821.64
4197,30864.22
4207,31573.86
4236,30097.8
4248,31244.59
4281,30708.09
4286,36586.79
4294,30779.06
4333,31539.8
4337,32933.54
4362,30972.08
4369,37358.88
4400,31562.51
4428,30835.83
4437,37302.11
4471,30481.01
4494,30622.94
4553,31911.65
4567,34341.47
4570,34341.47
4572,34341.47
4575,34341.47
4581,33458.68
4629,31525.61
4658,30779.06
4705,31244.59
4754,37478.1
4774,33424.61
4796,30779.06
4817,30481.01
4818,30821.64
4857,32933.54
4873,30807.45
4884,31133.88
4911,30960.73
4919,30835.83
4937,32456.66
4972,34750.23
4973,27770.17
4974,32255.12
4985,31378
4987,31378
4996,30835.83
5000,34645.2
5029,31857.72
5050,31190.65
5092,30665.52
5105,30364.63
5114,30779.06
5133,30779.06
5140,30821.64
5166,30779.06
5167,36558.4
5168,36558.4
5186,31525.61
5227,30779.06
5256,29828.14
5298,31275.81
5326,32238.09
5329,32238.09
5330,32238.09
5423,34298.9
5426,34298.9
5431,34298.9
5435,31162.27
5457,35882.82
5458,34909.19
5489,31539.8
5490,31539.8
5501,28811.93
5515,34733.2
5520,30821.64
5525,30779.06
5539,33892.98
5559,30779.06
5565,32890.96
5573,31483.03
5575,30878.41
5583,32919.35
5594,31054.4
5626,32059.26
5662,30821.64
5671,31133.88
5726,31553.99
5742,30835.83
5769,30160.25
5781,30517.91
5785,32947.73
5786,32947.73
5788,32947.73
5790,32947.73
5794,30779.06
5812,31866.23
5817,31869.07
5828,32933.54
5839,30821.64
5844,30756.35
5851,30310.69
5895,32644
5898,30835.83
5901,35110.73
5912,30835.83
5942,35530.84
5949,33339.46
5951,33296.88
5952,30779.06
5965,30835.83
5994,30821.64
5996,30779.06
6008,30807.45
6012,29044.69
6013,35752.25
6015,30722.29
6021,30779.06
6026,31250.26
6037,31539.8
6040,31539.8
6041,31539.8
6052,30779.06
6057,86202.33
6058,30779.06
6066,31483.03
6074,31525.61
6077,31525.61
6091,30858.54
6096,32893.8
6121,34341.47
6134,34355.67
6142,32947.73
6143,32947.73
6163,31869.07
6164,31755.53
6165,32834.19
6178,34355.67
6180,34355.67
6191,32933.54
6192,32933.54
6195,32933.54
6207,33345.13
6225,34210.9
6229,31099.82
6240,31511.41
6242,31511.41
6244,31511.41
6288,30353.27
6309,30659.84
6312,31324.07
6318,36325.64
6418,30813.12
6431,30850.02
6443,30404.37
6453,29558.47
6472,30821.64
6495,31142.4
6515,32961.93
6556,30821.64
6583,32925.02
6595,30835.83
6605,36847.94
6630,31386.51
6632,30821.64
6657,32686.58
6687,32096.16
6691,31525.61
6693,31525.61
6700,30798.93
6711,30253.92
6717,30807.45
6721,30764.87
6725,31483.03
6727,31483.03
6731,31891.78
6736,31891.78
6739,28400.33
6758,30821.64
6759,30665.52
6768,30807.45
6785,32933.54
6800,37415.65
7027,30708.09
7341,30381.66
7344,30821.64
7558,34298.9
7561,34298.9
7563,34298.9
7576,34327.28
7577,34327.28
7587,34083.16
7593,32448.14
7801,31525.61
7816,30648.48
8123,31483.03
8127,31483.03
8130,31483.03
8135,31483.03
8137,31483.03
8141,31483.03
8142,31525.61
8143,31525.61
8145,31525.61
8147,31525.61
8148,31525.61
8149,31525.61
8151,86188.13
8152,31525.61
8476,31483.03
8491,31511.41
8494,31511.41
8497,31483.03
8499,31483.03
8502,31483.03
8504,31483.03
8505,31483.03
8507,31483.03
8509,31483.03
8510,31358.13
8513,31483.03
8517,31483.03
8519,31483.03
8524,31483.03
8552,33890.14
8555,30665.52
8565,30779.06
8671,30779.06
8672,31483.03
8673,31483.03
8781,33765.24
8783,34094.52
8797,30779.06
912,34199.55
943,34327.28
950,34327.28
952,34327.28
953,34327.28
957,31295.68
987,36141.13
997,30807.45
955,15802.54
6919,16111.94
4352,15503.07
5858,18739.04
3664,18739.04
2699,15524.35
2074,16181.49
3922,13899.27
922,15111.35
3849,14833.17
8556,34145.61
6375,35275.37
5706,32169.96
2881,16185.75
1181,15850.8
1419,30262.44
3557,17149.45
4351,17149.45
4805,17170.73
5344,15855.05
3094,16263.81
1036,15105.67
5037,15483.2
1907,15389.53
5680,16226.91
2057,15772.73
3744,17461.68
6517,30821.64
900,32854.06
4678,30594.55
2962,15354.04
5158,18662.4
2838,18572.99
1598,18662.4
4154,18514.8
3690,16574.63
6643,15899.05
2453,15290.18
4728,17311.24
1785,16848.55
5963,17515.62
1227,16790.36
5013,15964.34
2425,17808
5773,15410.81
3462,17478.72
903,17585.16
5867,32726.32
6020,31670.37
6186,31292.84
6189,31292.84
4881,31264.46
5177,30901.12
4717,31278.65
5848,31363.81
6525,32309.05
7575,33572.22
1486,16411.41
6060,16319.16
7592,16763.4
1976,16872.68
2438,16340.45
4479,17094.09
6718,16746.36
4675,16867.01
1071,17782.45
1649,15670.55
2384,17210.47
5973,15680.48
1429,17908.76
4346,16845.72
2797,17394.98
1153,16635.66
2187,17657.55
2298,17785.28
3828,17150.86
3501,17792.38
4462,17792.38
2045,17799.48
6491,17792.38
3334,17657.55
3177,14928.25
3249,16608.7
3250,16864.16
3514,15690.41
6743,15304.36
5075,15612.35
1081,15456.23
6381,16049.49
2915,15799.7
1368,16946.48
1017,16960.68
3737,15616.61
3641,16066.52
4343,16928.04
4922,15772.73
6918,16319.16
1637,16645.6
3905,15690.41
1014,15497.39
978,34633.85
1893,36691.82
3064,33796.47
1121,36706.01
2463,36706.01
1960,16205.61
4152,15602.42
1456,30452.62
4155,15894.79
4271,16742.11
6458,32712.13
5402,17149.45
1239,17035.9
1210,16967.77
4966,16363.16
6085,17653.29
2285,17575.23
4552,15535.71
5809,30282.31
5011,31596.57
6601,16192.84
1970,15219.21
3316,16489.48
1853,15759.96
4990,17495.75
2273,16253.87
4490,15119.86
3086,26427.52
4554,31352.45
6577,31755.53
6209,16117.62
6331,16259.55
7338,17869.02
4950,15694.67
1197,17779.61
5849,18494.93
2126,18062.05
6449,17541.17
5016,16876.94
4637,17715.74
2150,17866.19
6029,15924.6
6292,17508.52
5697,17464.53
4682,17091.25
4944,15860.73
5042,16070.78
3220,16182.91
2519,16251.03
6226,17130.99
6009,18739.04
6232,23923.71
3194,18739.04
5808,15921.76
3045,15290.18
4072,16773.33
2387,15886.27
5926,15290.18
5229,18372.87
5485,17626.32
5602,17606.45
4766,18037.92
6296,17301.3
3184,14924
1840,16283.68
1760,16326.26
4623,18581.51
8559,15393.78
2478,17688.77
2479,16794.62
6741,16385.86
5978,15417.91
1730,16713.72
3368,18739.04
1098,18629.76
3668,17877.54
4545,30211.34
5889,31508.57
2155,31133.88
1242,15673.38
3614,15818.15
1093,16635.66
1140,14932.51
4560,18739.04
1945,18739.04
5132,17441.81
2107,17392.14
1734,16994.74
6316,16908.17
3408,18378.54
3558,16092.07
3472,16495.15
4306,18672.34
2146,16943.65
1797,16412.83
1106,18246.56
2287,18232.36
5956,18487.83
5436,18480.73
6114,15978.53
4839,18010.95
1729,18568.73
6361,18547.44
2901,18575.83
2192,16014.01
4312,18730.53
4743,15449.14
4533,18560.22
6702,15318.56
3895,29291.64
6231,17184.93
913,17094.09
2132,16102.01
6555,15882.02
2852,35102.21
4895,35102.21
3043,35073.83
6801,14272.54
4058,18137.27
2476,18001.02
1675,18263.58
4955,18418.28
2170,17930.05
2755,18081.92
2856,18144.37
6336,18276.36
3182,18100.36
6789,18554.54
3493,18121.65
2224,18299.07
4141,18455.19
4276,18387.06
1169,18239.45
1194,17616.39
1004,18246.56
1263,18643.96
3927,18580.08
1420,30211.34
1757,16221.23
3329,15815.31
1467,18651.05
3599,18734.79
4442,23923.71
6754,18473.64
4149,15474.68
8557,16935.13
1842,17386.47
6757,16729.33
2997,30736.48
1919,15740.09
3820,18467.96
8471,17900.24
3874,18739.04
6756,18710.66
1937,18348.74
4909,17707.22
5220,16790.36
3787,16431.28
6382,35613.16
3925,17766.84
5248,15329.91
5064,16526.38
992,18739.04
3973,30949.37
5796,34372.7
910,16204.19
2527,15864.98
2528,15623.7
2986,16913.84
7170,14288.15
2118,15694.67
1290,16621.46
3283,16330.52
3518,18672.34
4001,18693.63
6714,18686.53
6545,17586.59
1575,34100.19
1201,15417.91
1751,32626.97
2774,35127.76
2379,33549.51
1202,15417.91
4193,18263.58
6294,14025.59
4540,17551.1
5094,16566.11
5518,16722.24
3322,15876.34
917,16675.4
1670,14906.96
5082,16763.4
4085,17375.11
4123,15302.95
2935,14857.29
2396,15706.02
1379,15741.51
4515,15389.53
5756,16960.68
1180,15403.72
2982,15687.58
6358,16124.72
6533,17573.81
1688,34880.8
3771,35394.59
3780,36879.16
5046,18401.26
1977,17765.41
2482,15738.67
3921,16418.51
2165,15701.77
1484,15375.33
6245,16439.8
1388,16418.51
5370,44591.41
4636,29666.34
2918,31329.74
4877,36544.21
2022,34551.53
6572,36757.1
2027,15453.39
1329,37429.85
3248,36819.55
4566,18040.76
6513,33132.24
2711,34869.45
5715,18026.56
5365,18040.76
4216,18047.85
2582,15446.3
1304,16631.4
2391,16381.61
6694,16099.17
6089,15671.97
3349,15356.88
4396,17464.53
4484,15290.18
1810,17640.52
4602,15843.69
1897,15537.13
4786,15626.55
2211,16390.12
4872,16317.74
4892,15795.44
2578,15361.14
5060,15337.01
4093,15495.97
3326,15887.7
2418,35306.59
5884,17664.65
3842,31999.65
8791,31471.67
6423,18739.04
6408,18739.04
6401,18739.04
4549,32533.3
5073,16154.52
4234,17343.88
1671,16133.23
4848,15765.63
4932,15765.63
4849,15737.25
4826,34364.18
3363,29728.79
1330,17995.34
4514,17667.48
1834,15565.51
2492,17905.93
1200,16706.63
3559,15612.35
2709,16624.31
5022,17037.32
5814,16099.17
1272,17576.65
1955,17677.42
2448,17272.92
5708,16035.3
1325,15134.05
1105,34957.45
4509,35034.09
976,17102.61
4038,17640.52
2432,16489.48
3255,33856.08
3885,30654.16
2055,30026.84
6588,17447.5
1725,17261.56
5955,32011
3233,31451.8
3870,32544.65
1458,32283.51
2564,32382.86
932,34304.57
3636,37478.1
4026,16313.48
3379,16334.77
1032,15425.01
2271,26592.16
3586,15417.91
1218,44662.38
2099,17122.47
1571,30708.09
3048,16588.83
5371,16747.79
3495,15297.27
1754,29359.77
2038,16902.49
5145,18054.95
3029,18040.76
1678,18026.56
5484,18026.56
6503,18040.76
1979,18054.95
5316,15381.01
3489,16357.48
416,32005.32
4279,31483.03
2908,34838.23
5143,15488.87
6645,31715.79
1943,17850.57
2305,18054.95
5441,18026.56
2010,15630.81
5666,18026.56
4220,18026.56
1989,18026.56
5798,18054.95
5752,18015.21
2304,18054.95
5104,18047.85
4646,17382.21
4647,17382.21
2874,17403.5
4633,17403.5
2659,17410.59
4631,15836.6
5610,18047.85
2603,16642.75
3989,36794
6064,37478.1
5966,37387.27
6127,17957.02
2090,17971.21
3496,37429.85
4251,37478.1
5135,37478.1
1178,37478.1
4538,37478.1
4230,18047.85
2967,15300.11
4121,37478.1
6332,37478.1
6914,17616.39
6176,17616.39
5563,18026.56
3298,18026.56
4906,18026.56
5564,18026.56
5751,18026.56
3939,34103.03
5405,18054.95
5607,18040.76
5548,18026.56
5099,18047.85
5239,15836.6
5272,15843.69
5360,15843.69
5400,15836.6
4722,15829.5
4863,15836.6
4927,15815.31
5407,15843.69
5434,30364.63
2589,16136.07
1428,15190.82
4053,15354.04
3432,18047.85
4978,18047.85
3892,17697.29
5354,16857.07
1196,15389.53
3675,15410.81
6224,15696.09
5341,15843.69
5386,17020.29
5409,15843.69
4869,15836.6
2268,17077.06
3691,16901.06
3467,16936.55
5265,15815.31
5319,15872.09
4802,15911.82
3303,15883.44
5044,15410.81
5450,15815.31
5288,15808.21
5335,15836.6
4816,16287.93
4686,15417.91
4689,15417.91
1392,18333.13
2133,18540.35
4943,15714.54
4322,17177.83
6349,18739.04
3259,18739.04
4531,18155.72
5097,16784.69
3107,17275.76
3625,15574.03
6042,17837.8
5314,18517.63
1936,18005.28
2956,15417.91
4007,18178.42
5302,18186.94
3234,17978.31
2176,16232.58
2950,16360.32
5992,16466.76
4691,15417.91
2923,16351.8
5295,18328.87
7589,18194.04
2062,17539.74
2065,17539.74
1395,17553.94
4899,17525.56
2286,17358.08
2847,36206.42
5795,17196.28
1018,36302.93
1610,17827.86
2386,15403.72
4452,15974.27
891,15839.44
4536,14899.87
3371,15522.94
7135,15877.76
6611,14469.82
2672,15713.12
2886,16241.1
5585,15723.06
3964,35173.18
2587,35158.98
2153,34120.06
1916,34903.51
6571,16588.83
1726,15771.31
1971,17394.98
3515,17409.17
5924,17372.27
4776,17500.01
6536,17514.2
1986,17536.91
6004,17075.64
2606,17394.98
2098,34838.23
5189,17790.96
3037,34920.54
2232,30052.38
1699,15907.57
2070,15659.19
3040,17908.76
2844,16099.17
6532,16962.09
5831,15530.03
