Recipient,Token Allocated
958,35618.58877
975,33396.292605
995,38157.9118
1002,38157.9118
1010,34055.211189
1021,32905.211774
1032,33231.562959
1037,35366.83214
1041,35177.23764
1050,33999.265271
1052,37300.0744
1055,34692.373026
1063,36370.75055
1072,37682.3715
1088,37268.99334
1091,33169.400829
1095,37439.93919
1121,38157.9118
1123,37387.10138
1128,32917.6442
1130,33107.238698
1149,36868.04759
1152,32637.914613
1174,33184.941362
1194,38030.47943
1214,33029.536035
1216,35149.26469
1222,38157.9118
1225,33837.643732
1241,32808.860472
1251,37666.83097
1254,35264.26463
1257,36013.3183
1261,33346.562901
1270,32718.725383
1278,35304.67001
1281,33573.454677
1288,32159.266208
1295,38157.9118
1297,38092.64156
1298,38157.9118
1302,38157.9118
1313,37843.99304
1316,38157.9118
1324,36650.48014
1330,38157.9118
1337,37567.37156
1339,33153.860296
1359,37579.80399
1362,36143.85877
1376,38157.9118
1391,37138.45286
1393,36153.18309
1397,29921.42951
1400,32081.563545
1403,38157.9118
1412,37657.50665
1418,33977.508525
1421,32532.238991
1429,38157.9118
1430,38157.9118
1433,33862.508584
1450,34872.643205
1469,37688.58772
1480,33200.481894
1486,35391.69699
1489,37038.99345
1496,38157.9118
1499,38157.9118
1508,33029.536035
1527,36578.99369
1528,38108.1821
1532,33971.292312
1556,32501.157926
1564,37508.31754
1579,37070.07452
1582,37070.07452
1623,38157.9118
1639,38157.9118
1649,33769.265388
1652,33200.481894
1662,35345.0754
1671,34782.508115
1680,32951.833372
1682,33231.562959
1705,37589.12831
1712,35652.77794
1715,38157.9118
1719,32268.049937
1721,37253.4528
1722,37253.4528
1727,33526.833079
1729,38157.9118
1737,33700.887045
1738,38157.9118
1743,37887.50653
1761,32376.833665
1762,36728.1828
1767,37564.26346
1787,33666.697873
1798,33029.536035
1800,33184.941362
1802,32843.049644
1803,32967.373905
1807,37548.72292
1808,38157.9118
1813,33153.860296
1817,33259.535918
1818,36317.91274
1822,38157.9118
1824,34651.967641
1826,32656.563252
1835,38157.9118
1848,33029.536035
1851,33153.860296
1857,34303.859711
1863,38157.9118
1879,33184.941362
1888,38030.47943
1928,38052.23618
1934,38157.9118
1952,33324.806155
1964,38157.9118
1966,35478.72398
1973,38157.9118
1979,38157.9118
1988,33666.697873
1995,33514.400653
2006,34347.373202
2010,33682.238406
2015,33533.049292
2019,35068.45392
2022,37284.53387
2024,93707.91179
2073,35593.72392
2101,32687.644318
2107,37539.3986
2109,34487.237996
2122,38157.9118
2124,38157.9118
2127,38157.9118
2136,37645.07423
2149,33216.022427
2160,37530.07428
2169,37604.66884
2172,33405.616925
2178,33216.022427
2180,35739.80493
2193,33620.076275
2201,33200.481894
2223,38151.69559
2230,37144.66907
2242,37449.26351
2251,38157.9118
2252,35646.56173
2271,28569.403172
2273,35046.69717
2282,38157.9118
2283,37840.88494
2312,33452.238523
2315,35547.10232
2316,38157.9118
2328,35335.75108
2339,33153.860296
2345,38157.9118
2355,34903.72427
2356,32594.401122
2361,33178.725148
2368,37272.10144
2373,35640.34552
2393,36647.37203
2425,38157.9118
2434,37054.53399
2447,35127.50794
2464,37241.02038
2483,35158.589
2496,37063.8583
2501,33688.454619
2503,38157.9118
2504,34679.9406
2508,36209.12901
2510,33834.535625
2511,35214.53492
2537,33340.346688
2553,32843.049644
2557,33153.860296
2569,34223.048941
2576,33184.941362
2577,33184.941362
2601,32951.833372
2615,33769.265388
2616,33955.75178
2623,33278.184557
2625,36333.45327
2628,36162.50741
2632,38157.9118
2633,35102.64309
2635,38157.9118
2645,33477.103375
2660,37579.80399
2686,33013.995503
2695,34832.23782
2701,33759.941069
2702,36697.10173
2706,38157.9118
2707,33184.941362
2726,35578.18339
2728,37623.31748
2741,38157.9118
2745,33924.670715
2747,33924.670715
2760,35593.72392
2772,37070.07452
2780,32184.13106
2781,33961.967993
2796,38157.9118
2798,37604.66884
2799,35543.99421
2812,35671.42658
2820,38157.9118
2828,30962.645196
2831,38021.15511
2841,35761.56167
2845,33076.157633
2860,32905.211774
2864,33262.644025
2887,33775.481601
2894,32379.941772
2906,33091.698166
2912,32942.509053
2919,33797.238347
2951,33293.72509
2964,34390.886693
2983,32936.29284
3003,38157.9118
3008,33200.481894
3014,33946.42746
3031,37548.72292
3035,34039.670656
3044,37803.58766
3045,32936.29284
3073,33386.968286
3078,31584.266501
3089,33924.670715
3091,33924.670715
3092,33924.670715
3093,38157.9118
3096,33153.860296
3097,33899.805862
3099,35721.15629
3101,33309.265623
3116,38157.9118
3120,35966.6967
3123,35264.26463
3128,38157.9118
3130,37592.23641
3141,33200.481894
3143,38157.9118
3154,38092.64156
3158,33200.481894
3163,33153.860296
3169,37825.3444
3173,38157.9118
3181,35795.75084
3182,38157.9118
3189,33439.806097
3197,34303.859711
3199,33200.481894
3201,38157.9118
3208,35295.34569
3211,37704.12825
3231,38157.9118
3234,38157.9118
3235,33237.779172
3240,32858.590176
3241,35466.29155
3242,35466.29155
3253,33377.643966
3258,37365.34464
3259,38157.9118
3260,38157.9118
3283,35214.53492
3293,104817.91179
3294,33169.400829
3295,33107.238698
3296,34219.940834
3299,38157.9118
3302,34655.075748
3310,33986.832845
3345,37853.31736
3346,38157.9118
3350,35550.21043
3357,37554.93914
3362,38157.9118
3370,34319.400243
3383,33153.860296
3390,36541.69641
3391,38157.9118
3395,38157.9118
3400,34039.670656
3404,32830.617218
3412,38157.9118
3414,38157.9118
3417,31739.671827
3433,35329.53486
3444,37315.61493
3464,33501.968227
3468,33153.860296
3470,38157.9118
3473,38157.9118
3497,32653.455146
3518,38157.9118
3520,37007.91239
3524,35143.04847
3531,38157.9118
3532,36650.48014
3541,35230.07546
3551,36998.58807
3561,38157.9118
3564,34114.265213
3569,32967.373905
3570,32967.373905
3590,38030.47943
3591,33029.536035
3596,33216.022427
3598,33924.670715
3605,38157.9118
3612,35649.66984
3618,34173.319237
3622,34490.346102
3623,32591.293015
3632,33091.698166
3646,38157.9118
3656,36150.07499
3671,33153.860296
3683,30866.293894
3684,38046.01997
3689,35245.61599
3695,35003.18368
3698,33184.941362
3725,34201.292195
3727,37070.07452
3749,38157.9118
3774,36774.8044
3775,37284.53387
3779,32367.509345
3788,36066.15611
3796,36491.9667
4411,92588.99344
3800,37253.4528
3816,38157.9118
3818,33216.022427
3823,93210.61475
3827,33703.995151
3846,38157.9118
3853,37760.07417
3869,33564.130358
3873,33216.022427
3878,32756.022661
3897,33386.968286
3915,34086.292254
3922,29890.348445
3925,38157.9118
3927,38157.9118
3931,34415.751545
3935,35413.45374
3954,38157.9118
3963,36488.8586
3973,33340.346688
3991,35714.94007
3993,38157.9118
3997,33377.643966
4004,38157.9118
4021,37673.04718
4029,33663.589766
4030,33153.860296
4032,34748.318944
4035,36771.69629
4052,32967.373905
4065,33216.022427
4068,33200.481894
4078,33365.21154
4079,34608.45415
4099,33200.481894
4105,38157.9118
4108,33122.779231
4117,37492.77701
4120,35581.29149
4125,37001.69617
4133,35261.15652
4134,33937.103141
4139,38157.9118
4148,33144.535977
4150,38157.9118
4166,33237.779172
4177,34627.102789
4181,34210.616515
4192,33200.481894
4204,37673.04718
4205,32939.400946
4211,33377.643966
4213,38157.9118
4214,35907.64268
4215,38157.9118
4220,38157.9118
4230,38157.9118
4245,32361.293132
4249,34853.994566
4257,35018.72421
4265,33495.752014
4269,34583.589298
4273,38157.9118
4280,33200.481894
4283,33153.860296
4295,33153.860296
4297,32780.887513
4308,38005.61458
4315,34592.913617
4317,32345.7526
4328,33184.941362
4338,35512.91315
4339,35512.91315
4341,35512.91315
4351,37007.91239
4355,34847.778352
4367,38157.9118
4375,38157.9118
4376,35052.91338
4405,36594.53422
4408,35323.31865
4413,33091.698166
4417,33449.130416
4419,33216.022427
4420,34791.832435
4422,36432.91268
4438,32563.320057
4447,38157.9118
4451,38157.9118
4452,34434.400185
4459,38157.9118
4475,38157.9118
4479,36886.69623
4486,38157.9118
4491,33107.238698
4511,37194.39878
4532,33184.941362
4568,37054.53399
4572,37054.53399
4584,38157.9118
4603,33669.805979
4609,38157.9118
4612,37178.85825
4613,33685.346512
4618,38046.01997
4622,38157.9118
4645,32951.833372
4650,31997.644669
4655,37293.85819
4664,38157.9118
4672,33184.941362
4676,32221.428339
4680,37368.45274
4683,38157.9118
4693,32069.131119
4696,30045.753771
4719,37676.15529
4722,34117.373319
4782,36302.37221
4799,33557.914145
4804,38157.9118
4809,37054.53399
4811,37744.53363
4812,33775.481601
4817,32827.509111
4822,38157.9118
4825,38157.9118
4827,38157.9118
4828,38157.9118
4830,35329.53486
4832,35034.26474
4836,38030.47943
4840,38157.9118
4842,32737.374022
4845,38157.9118
4925,34779.400009
4848,33977.508525
4855,35512.91315
4857,35512.91315
4871,32578.860589
4874,33184.941362
4875,36187.37226
4880,34024.130123
4882,33685.346512
4896,36678.4531
4905,38157.9118
4911,33352.779114
4917,36442.237
4936,38157.9118
4939,33526.833079
4945,32526.022778
4950,33822.103199
4960,32420.347156
4963,36647.37203
4974,34770.075689
4984,36265.07493
4986,34521.427167
4993,33091.698166
5006,36923.99351
5036,34524.535274
5058,29312.240631
5061,35609.26445
5077,32656.563252
5080,33309.265623
5083,33216.022427
5089,37825.3444
5108,38157.9118
5117,34533.859593
5171,38157.9118
5172,37797.37144
5175,38157.9118
5179,38157.9118
5180,32575.752483
5202,38157.9118
5223,34132.913852
5232,32171.698634
5233,35528.45368
5251,38157.9118
5261,36976.83132
5264,34086.292254
5267,37293.85819
5279,33772.373495
5300,35923.18321
5308,34148.454384
5323,33153.860296
5327,34254.130006
5333,32345.7526
5340,34148.454384
5369,33377.643966
5370,93707.91179
5376,36600.75043
5388,38157.9118
5389,38157.9118
5395,38157.9118
5406,38157.9118
5407,34148.454384
5414,38157.9118
5439,35345.0754
5449,33896.697756
5466,37828.45251
5474,34148.454384
5480,34645.751428
5500,30999.942474
5505,38157.9118
5510,34300.751604
5511,37054.53399
5516,38157.9118
5523,38157.9118
5543,32951.833372
5554,38157.9118
5557,38157.9118
5560,33153.860296
5586,34962.77829
5601,33927.778821
5606,38157.9118
5610,38157.9118
5624,36519.93966
5631,33961.967993
5632,38157.9118
5641,38157.9118
5654,36137.64256
5665,33054.400887
5685,35929.39942
5686,33200.481894
5697,37697.91204
5704,33184.941362
5709,32516.698459
5718,38157.9118
5721,33091.698166
5728,34002.373378
5740,38136.15506
5753,33452.238523
5754,33253.319705
5755,38108.1821
5760,32914.536094
5767,36600.75043
5768,33918.454501
5774,33781.697814
5775,34738.994624
5779,33520.616866
5788,35528.45368
5791,36361.42623
5792,37903.04707
5793,36802.77736
5800,33107.238698
5809,32609.941654
5834,33315.481836
5844,33128.995444
5848,33794.13024
5851,32641.02272
5854,34257.238113
5861,38157.9118
5873,36896.02055
5878,38157.9118
5884,38136.15506
5885,35357.50782
5891,32780.887513
5904,33200.481894
5914,33153.860296
5936,37101.15558
5937,33153.860296
5941,37163.31771
5942,38157.9118
5958,35202.1025
5979,33216.022427
5989,34552.508233
5991,38030.47943
5997,37561.15535
5999,38157.9118
6023,37181.96635
6034,33216.022427
6037,33986.832845
6047,35456.96723
6050,33200.481894
6074,33971.292312
6087,35279.80516
6105,37054.53399
6106,37054.53399
6110,35500.48072
6124,33206.698107
6134,37070.07452
6135,33865.616691
6136,33989.940952
6141,35497.37262
6148,35267.37273
6149,35012.508
6150,34658.183854
6158,37070.07452
6164,34223.048941
6165,35404.12942
6172,35631.0212
6177,38030.47943
6178,37070.07452
6184,35018.72421
6191,35512.91315
6198,33940.211247
6202,33038.860355
6208,38157.9118
6217,35512.91315
6220,33153.860296
6222,33200.481894
6232,49267.9118
6237,33955.75178
6239,33955.75178
6252,37104.26369
6256,37104.26369
6276,38157.9118
6286,33722.64379
6292,37794.26334
6297,32594.401122
6318,38157.9118
6321,38157.9118
6323,32979.806331
6332,38157.9118
6346,33579.67089
6347,38157.9118
6348,37732.10121
6349,38157.9118
6363,33216.022427
6371,37809.80387
6373,33626.292488
6381,34599.12983
6394,38157.9118
6396,33281.292664
6400,38157.9118
6401,38157.9118
6407,38157.9118
6408,38157.9118
6420,35335.75108
6422,38157.9118
6424,38157.9118
6440,38157.9118
6446,33946.42746
6450,38157.9118
6451,33184.941362
6457,37750.74985
6462,36551.02073
6470,33184.941362
6474,33153.860296
6475,33153.860296
6478,33728.860003
6479,30922.239811
6492,38157.9118
6495,33551.697932
6498,34126.697639
6499,38157.9118
6506,36622.50718
6511,38157.9118
6513,35730.48061
6516,32205.887806
6520,37576.69588
6542,38157.9118
6555,34232.373261
6567,32205.887806
6568,33887.373436
6597,36367.64244
6613,33200.481894
6618,34285.211071
6631,37595.34452
6642,35789.53463
6643,34269.670539
6671,32476.293074
6686,38077.10103
6693,33971.292312
6700,33175.617042
6701,32578.860589
6722,33200.481894
6728,33924.670715
6730,33184.941362
6733,34014.805804
6737,38157.9118
6738,32473.184967
6740,34683.048707
6741,35335.75108
6746,34530.751487
6755,32066.023013
6762,33153.860296
6770,35512.91315
6792,33377.643966
6793,37819.12819
6810,34723.454091
6918,35189.67007
6941,33971.292312
7106,28056.565595
7118,28553.862639
7340,37396.4257
7341,32718.725383
7561,37007.91239
7574,37038.99345
7578,36370.75055
7799,33971.292312
7811,35466.29155
7943,28429.538378
8124,33924.670715
8128,33924.670715
8131,33924.670715
8133,33924.670715
8137,33924.670715
8138,33924.670715
8141,33924.670715
8142,33971.292312
8153,33971.292312
8160,33924.670715
8468,33324.806155
8469,32905.211774
8479,33924.670715
8499,33924.670715
8510,33787.914027
8514,33924.670715
8518,33924.670715
8530,38157.9118
8540,35789.53463
8547,38157.9118
8551,34235.481367
8553,38157.9118
8562,33079.26574
8675,33153.860296
8782,36423.58836
8786,36423.58836
8788,33657.373553
8790,33912.238288
903,37962.10109
910,34937.913442
911,33573.454677
924,37007.91239
927,37007.91239
929,37007.91239
930,37007.91239
943,37038.99345
947,37038.99345
952,37038.99345
953,37038.99345
957,33719.535684
962,38157.9118
966,38157.9118
971,33327.914262
973,38157.9118
977,37635.74991
984,33153.860296
989,35177.23764
992,38157.9118
1000,32967.373905
1001,32905.211774
1008,34216.832728
1011,32594.401122
1018,38157.9118
1019,33153.860296
1028,35326.42676
1036,32532.238991
1042,36386.29108
1046,38157.9118
1048,32535.347098
1053,37632.6418
1056,37085.61505
1064,35985.34534
1067,38157.9118
1069,38089.53346
1084,35512.91315
1087,34052.103082
1098,38157.9118
1107,33738.184323
1122,33216.022427
1150,35373.04836
1154,35494.26451
1165,33247.103492
1181,34163.994917
1188,35702.50765
1189,38157.9118
1195,31413.320642
1197,38157.9118
1230,34658.183854
1223,36439.12889
1231,32569.53627
1232,33184.941362
1236,37788.04713
1238,37710.34446
1252,38157.9118
1256,32159.266208
1259,37007.91239
1260,37070.07452
1268,33585.887103
1277,35304.67001
1292,36358.31812
1303,34978.31883
1322,35826.83191
1323,35746.02114
1334,37523.85807
1352,38157.9118
1356,33262.644025
1378,33066.833314
1405,36209.12901
1423,38157.9118
1427,33685.346512
1442,38157.9118
1449,33153.860296
1454,37825.3444
1457,36221.56144
1464,33216.022427
1475,35752.23735
1487,34089.40036
1491,34536.9677
1510,33060.617101
1516,32967.373905
1523,37784.93902
1525,37654.39854
1526,35338.85918
1537,32401.698517
1546,32843.049644
1547,38030.47943
1550,33418.049351
1554,37554.93914
1560,37884.39843
1561,38157.9118
1565,33169.400829
1591,37070.07452
1597,35391.69699
1606,34341.156989
1629,33694.670832
1632,34894.39995
1633,37548.72292
1640,36899.12866
1651,32205.887806
1661,36883.58813
1666,35609.26445
1667,33573.454677
1675,38157.9118
1679,36460.88564
1681,38157.9118
1687,37035.88535
1710,32547.779524
1713,34244.805687
1720,37253.4528
1724,37253.4528
1728,38157.9118
1735,38157.9118
1736,34881.967524
1744,38157.9118
1747,36737.50712
1751,35177.23764
1769,34188.859769
1775,38157.9118
1783,38157.9118
1789,34617.77847
1829,37825.3444
1855,32796.428046
1868,38157.9118
1885,36905.34487
1886,38157.9118
1887,38157.9118
1891,37887.50653
1902,32818.184792
1906,33694.670832
1914,35444.53481
1922,33181.833255
1924,36883.58813
1929,37592.23641
1930,36370.75055
1937,38157.9118
1940,38157.9118
1942,36162.50741
1944,38092.64156
1945,38157.9118
1948,38157.9118
1957,35805.07516
1982,36028.85883
1984,35920.0751
1992,38126.83074
2001,35935.61564
2003,32998.45497
2007,38157.9118
2011,33262.644025
2012,33153.860296
2030,37887.50653
2029,35425.88617
2055,32330.212067
2082,38157.9118
2090,38157.9118
2093,34163.994917
2100,31717.915082
2112,37427.50677
2116,34219.940834
2128,36852.50706
2139,35460.07534
2140,35460.07534
2152,38157.9118
2181,34241.69758
2196,36277.50735
2198,38157.9118
2206,38157.9118
2210,33340.346688
2211,35345.0754
2228,38157.9118
2233,32407.91473
2239,38157.9118
2250,32734.265915
2261,37871.966
2262,31972.779817
2265,33309.265623
2269,37477.23647
2277,38157.9118
2279,33971.292312
2296,36128.31824
2297,33831.427519
2303,37188.18257
2322,38157.9118
2324,37778.72281
2327,38157.9118
2332,32703.18485
2340,37163.31771
2352,35702.50765
2365,33029.536035
2376,38157.9118
2395,33200.481894
2400,37791.15523
2403,38157.9118
2412,38157.9118
2430,38157.9118
2441,33818.995093
2445,33200.481894
2448,37278.31766
2451,37554.93914
2487,37054.53399
2491,37054.53399
2505,32827.509111
2517,37502.10132
2526,35553.31853
2530,38157.9118
2535,36942.64215
2545,35839.26433
2550,38061.5605
2564,34909.940483
2571,34223.048941
2574,38157.9118
2581,33837.643732
2589,34788.724328
2612,32656.563252
2613,33955.75178
2631,33200.481894
2640,33153.860296
2641,34080.076041
2643,37225.47984
2647,33601.427636
2650,32967.373905
2653,36479.53428
2654,32221.428339
2657,38157.9118
2667,38157.9118
2668,34543.183913
2684,37209.93931
2689,36075.48043
2691,37766.29038
2698,33539.265505
2705,38157.9118
2713,34226.157047
2721,35376.15646
2724,31649.536738
2725,35721.15629
2731,37554.93914
2734,32696.968637
2746,33924.670715
2761,38157.9118
2764,32656.563252
2765,31537.644903
2768,34543.183913
2782,35313.99433
2783,33784.805921
2795,36439.12889
2801,32951.833372
2803,38157.9118
2811,34198.184089
2813,38061.5605
2830,38157.9118
2835,37856.42547
2838,38157.9118
2859,38157.9118
2861,37380.88517
2868,36666.02067
2885,38157.9118
2889,38157.9118
2900,38157.9118
2902,34400.211013
2913,35279.80516
2939,34148.454384
2947,38157.9118
2971,38157.9118
2972,33153.860296
2990,37548.72292
2995,33200.481894
3000,34794.940542
3001,33946.42746
3010,34052.103082
3021,38157.9118
3027,33573.454677
3034,37070.07452
3048,35780.21031
3059,34577.373085
3074,32361.293132
3079,33200.481894
3083,31304.536914
3095,33153.860296
3098,33961.967993
3103,32668.995678
3107,37284.53387
3110,37623.31748
3115,38092.64156
3126,36523.04777
3131,33013.995503
3134,34738.994624
3149,34919.264803
3150,33122.779231
3155,30577.239987
3156,38157.9118
3164,34826.021607
3180,38157.9118
3212,36084.80475
3232,34372.238054
3237,34418.859652
3244,35466.29155
3246,35466.29155
3251,38157.9118
3266,33200.481894
3276,33153.860296
3279,35516.02126
3286,37101.15558
3289,35761.56167
3292,34254.130006
3297,34219.940834
3298,38157.9118
3300,33076.157633
3301,37871.966
3304,33915.346395
3313,33315.481836
3327,33856.292371
3328,36115.88581
3334,38120.61452
3336,33101.022485
3339,33452.238523
3342,33924.670715
3353,33604.535742
3354,33299.941303
3363,32003.860882
3375,38157.9118
3396,35512.91315
3399,38157.9118
3403,38157.9118
3405,33924.670715
3406,33924.670715
3411,38157.9118
3413,36715.75037
3418,38157.9118
3422,33076.157633
3428,37666.83097
3435,38157.9118
3437,33184.941362
3439,35578.18339
3441,38157.9118
3446,37710.34446
3450,33231.562959
3451,32345.7526
3452,33069.94142
3454,35988.45345
3455,37806.69576
3456,31491.023305
3458,37244.12848
3477,34297.643498
3485,38157.9118
3505,35761.56167
3508,35379.26457
3529,37673.04718
3548,33231.562959
3549,38157.9118
3557,37007.91239
3559,33641.833021
3562,34024.130123
3566,37038.99345
3577,35074.67013
3601,37623.31748
3615,28333.187076
3616,34275.886752
3627,33548.589825
3631,38157.9118
3633,38157.9118
3639,38151.69559
3649,33604.535742
3650,36721.96659
3653,37132.23665
3657,35671.42658
3685,35994.66966
3691,36463.99375
3694,37561.15535
3700,33971.292312
3703,33340.346688
3704,33216.022427
3708,30853.861468
3715,37980.74973
3717,35677.64279
3728,37070.07452
3730,37070.07452
3733,37070.07452
3735,37070.07452
3738,34599.12983
3746,35407.23753
3763,37617.10127
3768,32827.509111
3776,34720.345985
3782,37530.07428
3792,104817.91179
3797,33231.562959
3798,33231.562959
3811,38157.9118
3820,38157.9118
3821,36578.99369
3844,34005.481484
3845,36805.88546
3870,35087.10255
3879,37070.07452
3880,35578.18339
3890,34655.075748
3898,38157.9118
3901,38157.9118
3906,37613.99316
3909,38157.9118
3914,38157.9118
3918,38157.9118
3919,36355.21002
3930,35525.34557
3934,37927.91192
3939,36793.45304
3948,35929.39942
3951,38157.9118
3956,36358.31812
3962,36168.72363
3972,38157.9118
3974,33735.076216
3984,37554.93914
3995,36746.83144
3996,38157.9118
4008,38157.9118
4009,37909.26328
4010,38157.9118
4013,38157.9118
4016,34145.346278
4041,33986.832845
4043,33986.832845
4048,34369.129948
4049,37592.23641
4053,33076.157633
4058,38157.9118
4064,34235.481367
4071,36603.85854
4074,35425.88617
4075,38157.9118
4081,34608.45415
4088,33200.481894
4096,32951.833372
4102,36404.93972
4110,33489.535801
4154,38157.9118
4155,34260.346219
4157,36457.77753
4162,34058.319295
4167,38157.9118
4185,35854.80487
4193,38157.9118
4218,36765.48008
4221,33822.103199
4242,34132.913852
4246,35780.21031
4248,33663.589766
4274,32330.212067
4285,34826.021607
4303,33377.643966
4312,38157.9118
4324,38157.9118
4348,38157.9118
4378,35466.29155
4418,32594.401122
4423,36883.58813
4425,32470.076861
4427,37411.96624
4431,33542.373612
4445,37688.58772
4453,34278.994858
4474,35497.37262
4495,37234.80416
4499,32992.238757
4503,32532.238991
4509,37812.91198
4517,36666.02067
4524,35690.07522
4526,37554.93914
4530,32687.644318
4539,33610.751955
4540,37887.50653
4543,37660.61476
4546,34353.589415
4548,34148.454384
4555,33685.346512
4556,33685.346512
4564,33750.616749
4567,37054.53399
4585,33197.373788
4595,33924.670715
4602,34148.454384
4615,38157.9118
4619,33216.022427
4630,34132.913852
4636,31935.482538
4647,37517.64186
4648,32942.509053
4654,38154.8037
4668,38157.9118
4681,38157.9118
4689,33216.022427
4697,34530.751487
4699,33153.860296
4702,33184.941362
4711,37909.26328
4712,38157.9118
4718,33747.508643
4720,38157.9118
4733,37586.0202
4735,38157.9118
4742,35205.2106
4746,34549.400126
4747,37489.6689
4757,38157.9118
4762,33216.022427
4774,36050.61558
4777,38157.9118
4796,33153.860296
4808,33688.454619
4843,93223.04717
4849,33915.346395
4856,35512.91315
4860,38157.9118
4861,37744.53363
4862,38157.9118
4864,34132.913852
4868,31661.969164
4873,33184.941362
4886,38157.9118
4890,35226.96735
4907,38157.9118
4913,35826.83191
4923,33480.211481
4929,38157.9118
4931,33763.049175
4942,38157.9118
4946,34198.184089
4961,33386.968286
4990,37766.29038
5020,32246.293191
5025,34956.56208
5039,37728.9931
5043,38157.9118
5048,26968.728311
5049,33654.265447
5052,38157.9118
5057,36091.02096
5079,33731.96811
5085,35413.45374
5092,33029.536035
5098,35506.69694
5101,35994.66966
5109,38157.9118
5110,38157.9118
5119,33293.72509
5122,38157.9118
5136,36221.56144
5139,33200.481894
5147,37778.72281
5148,33887.373436
5154,38157.9118
5156,35646.56173
5182,34732.778411
5196,34132.913852
5206,38157.9118
5216,33862.508584
5229,38157.9118
5235,35528.45368
5238,35528.45368
5243,37654.39854
5245,37822.2363
5246,35444.53481
5254,33200.481894
5260,33138.319764
5277,36299.2641
5282,33772.373495
5288,34070.751721
5291,38157.9118
5296,35500.48072
5306,37744.53363
5312,32143.725676
5313,38157.9118
5320,33184.941362
5321,33184.941362
5326,34751.42705
5337,35376.15646
5338,38157.9118
5344,34173.319237
5351,33971.292312
5354,36367.64244
5357,33153.860296
5363,33216.022427
5398,38157.9118
5401,32159.266208
5410,34148.454384
5418,34148.454384
5438,35183.45386
5442,34683.048707
5445,34117.373319
5457,38157.9118
5468,34148.454384
5481,34132.913852
5483,38157.9118
5486,38157.9118
5491,36022.64262
5522,33436.69799
5524,33924.670715
5531,36100.34528
5537,33153.860296
5541,35888.99404
5544,33797.238347
5546,33144.535977
5549,32830.617218
5551,37592.23641
5558,38157.9118
5940,32526.022778
5569,35466.29155
5570,35466.29155
5571,38157.9118
5575,33262.644025
5576,34552.508233
5594,33455.346629
5599,32756.022661
5600,36442.237
5617,32849.265857
5621,37909.26328
5634,38157.9118
5656,34198.184089
5666,38157.9118
5668,38157.9118
5680,34987.64315
5681,35649.66984
5691,35528.45368
5698,35410.34563
5701,33396.292605
5703,33262.644025
5705,33107.238698
5712,38157.9118
5723,33971.292312
5725,33971.292312
5735,38157.9118
5746,33253.319705
5751,38157.9118
5759,32454.536328
5761,34136.021958
5771,34941.021548
5813,34089.40036
5817,34347.373202
5824,35512.91315
5840,33287.508877
5850,38157.9118
5862,33153.860296
5863,33153.860296
5874,33377.643966
5880,30170.078032
5895,35195.88628
5896,35624.80498
5897,34599.12983
5909,33924.670715
5910,33924.670715
5929,33200.481894
5950,35488.0483
5951,35910.75078
5953,32283.590469
5954,35376.15646
5955,34502.778528
5964,33216.022427
5974,33899.805862
5984,34788.724328
5987,33122.779231
5990,33216.022427
6009,38157.9118
6011,36383.18298
6031,33200.481894
6045,33104.130592
6053,37651.29044
6059,36572.77747
6083,37191.29067
6098,33153.860296
6102,35491.1564
6104,37421.29056
6108,37542.50671
6121,37054.53399
6127,38157.9118
6170,35404.12942
6175,33029.536035
6180,37070.07452
6185,36013.3183
6187,33116.563018
6188,32818.184792
6192,35512.91315
6219,33200.481894
6236,33955.75178
6245,35453.85912
6266,36554.12883
6268,36554.12883
6271,35413.45374
6278,33153.860296
6280,37045.20967
6308,32998.45497
6314,38157.9118
6324,36432.91268
6325,33427.373671
6329,33200.481894
6331,35059.1296
6340,33166.292722
6351,35578.18339
6352,36187.37226
6356,34474.805569
6379,34313.18403
6383,36296.15599
6399,35951.15617
6418,33191.157575
6458,35270.48084
6465,32672.103785
6469,32951.833372
6489,32609.941654
6501,38157.9118
6510,38157.9118
6514,38157.9118
6522,37163.31771
6528,38089.53346
6544,32995.346864
6547,37837.77683
6549,35690.07522
6561,33924.670715
6581,34881.967524
6589,38157.9118
6601,34913.04859
6604,33200.481894
6607,33219.130533
6608,33216.022427
6614,38157.9118
6624,33887.373436
6630,33818.995093
6632,33200.481894
6641,36339.66948
6645,34179.53545
6646,34223.048941
6651,33573.454677
6659,34064.535508
6663,33066.833314
6673,32022.509521
6681,33924.670715
6685,38157.9118
6702,32998.45497
6705,38157.9118
6706,33200.481894
6714,38157.9118
6751,34583.589298
6752,33184.941362
6754,38157.9118
6757,36087.91286
6777,36920.8854
6784,35512.91315
6786,35512.91315
6788,36355.21002
6789,38157.9118
6797,38049.12807
6799,37871.966
6802,38157.9118
6808,33200.481894
7029,33915.346395
7338,38157.9118
7548,33200.481894
7552,36986.15564
7562,37007.91239
7566,37007.91239
7568,37321.83115
7575,36212.23712
7576,37038.99345
7583,36507.50724
7586,36233.99386
7587,36771.69629
7805,33971.292312
8122,33924.670715
8130,33924.670715
8134,33924.670715
8136,33924.670715
8140,33924.670715
8149,33971.292312
8151,92604.53398
8478,33924.670715
8484,33924.670715
8487,33955.75178
8488,33955.75178
8507,33924.670715
8509,33924.670715
8515,33924.670715
8525,33924.670715
8536,38157.9118
8543,37530.07428
8550,36560.34505
8554,33153.860296
8668,33924.670715
